"Path","SHA256"
"codex/bundles/shared-provider-real-catalogs/reviews/04-completed-validator.txt","3789FE2189F64D90B0284162A00C1D71D1665AA9B8AC9FA49FF473E47EA33752"
"codex/bundles/shared-provider-real-catalogs/reviews/04-model-thinking-final-verifier.md","961A45555F2953DBBC1413766DF6C84FD508E0EC0567E8263735E8F2F9D9400A"
"codex/bundles/shared-provider-real-catalogs/reviews/csharp-architecture-gate.md","BDE987CA9BEF12A52E24C3DEBF288B9A0A3066A389015FDD620C60BE174AFCCE"
"codex/bundles/shared-provider-real-catalogs/shared-prompts/implementation-prompt.md","AB387501A7BFADDBC903417687772E0289BDAF2A25E6E774B90086A288CF2110"
"codex/bundles/shared-provider-real-catalogs/shared-prompts/qa-prompt.md","C671686D8C5A5EF1FE5F275E50A29C17DCBDC9ABD178DF7874A3FD6B9C1B6357"
"codex/bundles/shared-provider-real-catalogs/subbundles/01-authoritative-catalog-and-pricing-refresh/README.md","1B89964135E3B57C023A5D032CB52C23160284742E5A6533834892B6C50AA54D"
"codex/bundles/shared-provider-real-catalogs/subbundles/02-real-source-and-client-validation/README.md","A3F8A41526192FCBF8D1C6237208BE178D0B012816E13F3AE71936284D6413A9"
"codex/bundles/shared-provider-real-catalogs/subbundles/03-local-simple-chat-access/README.md","DFCED10CD77913F51DE999E887547F9DA9B8D1578D1B50C00B0085D5E22033F9"
"codex/bundles/shared-provider-real-catalogs/subbundles/04-avatar-and-fresh-client/CONTAINERS.md","1800405363D79878E9F31603FAE319AA06C65E8FAF1BA2F48F15D45DD56FDD53"
"codex/bundles/shared-provider-real-catalogs/subbundles/04-avatar-and-fresh-client/HANDOFF.md","EC91420FC95345BCE47B1A5DF96144115453E05C8ECF53343C7353F8D11FCE1F"
"codex/bundles/shared-provider-real-catalogs/subbundles/04-avatar-and-fresh-client/README.md","56C356CA4C24A4BBBB1D6A431FA33F2B5002F3EF302E31CC7FF674E17A4590A1"
"codex/bundles/shared-provider-real-catalogs/subbundles/04-avatar-and-fresh-client/compose.yaml","5B8F3ADBBE98E91FE060FD572C0604DFFB47E2D6011E5021164D9A5CD88124D6"
"codex/bundles/shared-provider-real-catalogs/subbundles/05-compact-provider-administration/README.md","DE67867107989B22873F9B99BC7A17192ABA5FD96BFB749ECE8F0931F3269929"
"codex/bundles/shared-provider-real-catalogs/subbundles/06-token-lifecycle-and-fresh-handoff/HANDOFF.md","454979C0EEF656E7421C00B1AB49361CD525C969601B8C59A55A4BB2931E14B5"
"codex/bundles/shared-provider-real-catalogs/subbundles/06-token-lifecycle-and-fresh-handoff/README.md","218B5F818C829D7B9AA7C847E1D963F073B6A9DE886C6A0E81B37D81E3596431"
"codex/bundles/shared-provider-real-catalogs/subbundles/06-token-lifecycle-and-fresh-handoff/Reset-5214.ps1","A6B1D179BA36E40E15CB906DD7BB9645D01495094917C796103CA84442A1D3DE"
"codex/bundles/shared-provider-real-catalogs/subbundles/07-shared-thinking-effort/README.md","5E886A1F153E41D698F06092E5A040EDFA21E3DA6E80BA30D1692A8BE6A496C6"
"codex/bundles/shared-provider-real-catalogs/subbundles/08-live-thinking-validation/README.md","EA5B4D66B6B7AECD05CE8F6D9F304CA17F781F8818CCEC6B0F50E5C3D6B36479"
"codex/bundles/shared-provider-real-catalogs/subbundles/09-provider-model-thinking-settings/README.md","52D943867D2173389FFE353F96B6B332BD58E15CC378C670435C6F9CCB9FEEFA"
"codex/bundles/shared-provider-real-catalogs/subbundles/10-model-thinking-ui-proof/HANDOFF.md","6090E2F8A76BBE57394822AD5743AE7C7AFA4AAB503CCC6BFD8E9FC294C37EF2"
"codex/bundles/shared-provider-real-catalogs/subbundles/10-model-thinking-ui-proof/README.md","30F1AE202040979B348626CD68A6F0CD3C2F40A798594115865DE9127DA566F7"
"codex/bundles/shared-provider-real-catalogs/traceability/01-requirement-traceability.md","E3D5B0CFA715EA5B11F0EB625C6EED17B26B60F1F54E9CE90F0C76D121DCCF5F"
"src/App/CanDoItAll.Composition/CanDoItAll.Composition.csproj","B609053557044376E36B08839D525288BFAAF2A81257729460561A8839DD53FE"
"src/App/CanDoItAll.Composition/HostCapabilities.cs","7ECCE36019240404DAD6D4DDE12C0E05CFAC83D5CB7E4C8914D90602B58AF235"
"src/App/CanDoItAll.Composition/HostCapabilityRuntime.cs","2EF9628CFC5485291013A601617367BF76350EE4D3AEA30D0E6490AE679E3120"
"src/App/CanDoItAll.Composition/HostCapabilitySnapshotProjector.cs","570E6009264944D53F0AC88D290F9F5B5B4F7092F6BF082B3860ED995D633D60"
"src/App/CanDoItAll.Composition/LlmChatOperationDispatcherHostedService.cs","F296F3EECA679932636AF1D7983B14956EB64CDD0A47B6C03A551685FF501487"
"src/App/CanDoItAll.Composition/Memory/MemoryRuntimeServiceCollectionExtensions.cs","4BDF21FEF734935E1378B5D0D6BA066E69FF213028E403469D4508B2381E6492"
"src/App/CanDoItAll.Composition/ModuleAssemblies.cs","80B4438E237BD0A40FE4EBE3ADE804E772BB773E5BC07BE77E8C63F807D3CE3A"
"src/App/CanDoItAll.Composition/ProcessHostCapabilitySource.cs","80F4D41CBC320E915D01825C2228FED6572F68B3AEA78B043EE96D7A20E43D87"
"src/App/CanDoItAll.Composition/ProviderManagementWorkspaceProviderCatalog.cs","324163CFE4F7BED816E01696B3BA768DC86544021C05B6C0D3ED86EAE74A23BE"
"src/App/CanDoItAll.Composition/README.md","41301ED307B6E0318939FC11B87058725E0F90BEACD05B1D4D528F7952C72FFB"
"src/App/CanDoItAll.Composition/RuntimeDeploymentSupport.cs","1C50FDF5BAC163ADF16B64C51E801D68FD35C3A90D32E9D69897F169D8BEDD85"
"src/App/CanDoItAll.Composition/RuntimeDeploymentSupport.json","0B5312177BCF3002B8939833C759A10D50B9371C00130B7737225B7051450915"
"src/App/CanDoItAll.Composition/RuntimeHostProfiles.cs","90250EE434872411039CE446E85CF920DCF316BC5B4EC10B00A7F606619CF2A8"
"src/App/CanDoItAll.Composition/RuntimeHostServiceCollectionExtensions.cs","D8D86275CCC4247BA33766A5079574256B335C7C692B6A27520003CA0635834C"
"src/App/CanDoItAll.Composition/SchedulerPlannerWorkflowInputOptionProviders.cs","3662EBBF2E7948B1A341A6C08748FF174845BA279C73D6E18045526FB3D190F5"
"src/App/CanDoItAll.Composition/SharedProviderRuntimeAccessContextHandler.cs","F772FC6841F3A95EAA222EF51FB9B547109F3D5A566E39C6E0D3FD9BE9F0B5B9"
"src/App/CanDoItAll.Composition/SharedProviderRuntimeHttpClientSelector.cs","2350CAF2B39637AA0D2ACB8637D13C81B5F24CC4CAE722B3CFD242868850655C"
"src/App/CanDoItAll.Web/Api/AccessContextReferenceMiddleware.cs","2FD597C6FC5B74273D408590D5C582928E4AD8448B4D60F4ECA1F00DC712AC19"
"src/App/CanDoItAll.Web/Api/AccessContextReferenceState.cs","FF9B6997F50B3B433DAB702C87DBA5D92B0FCD1A461DDB8378C7A5EB52F253DB"
"src/App/CanDoItAll.Web/Api/AgentActivityApiResults.cs","3B1C04EBED925B8E3799DC08D37EA0632DD794A60BF099ADA8C6EBD17EFF64EA"
"src/App/CanDoItAll.Web/Api/AgentApiRequestValidation.cs","67AA796880E1FEB309B69FEEE7B325DAE89FF821B3F2127BB69F3914BBA8AD47"
"src/App/CanDoItAll.Web/Api/AgentApiResponseContracts.cs","036D51E4EB734A2C79E77ADDA8023463FF39C070E00C9C8E3BBCE964A6A44B60"
"src/App/CanDoItAll.Web/Api/AgentApprovalDecisionRequestMapper.cs","2FE6548DC5A2C56B5A77EED196A131F7F6E8E6C8BE7561BE50B7B545AF540C42"
"src/App/CanDoItAll.Web/Api/AgentAttachmentsApi.cs","1D7F2F237B1025FA26E0A81DC7B4E8E1EE9590CCF57B6FC91DCB2C59655DA0B9"
"src/App/CanDoItAll.Web/Api/AgentEventContracts.cs","6A59222E9A2CDBEB04930DB981FE263561DBAB62925895377E3FF9BCF57DECAD"
"src/App/CanDoItAll.Web/Api/AgentEventsApi.cs","2A13F9ABFA009CC8398D9BE7E8E6C40560E20E8237E1103AD0221166ECB3E44F"
"src/App/CanDoItAll.Web/Api/AgentExternalProvisioningApi.cs","63EA296CA43E4EB555A23E2AB495D8A3CCBBFB5CE108E90C45A01B3D1F6D1099"
"src/App/CanDoItAll.Web/Api/AgentPackageImportApi.cs","013333E45DF737DA3FD80B71317393FA8A793FEC7696A29D14DB24FF0097B38B"
"src/App/CanDoItAll.Web/Api/AgentProviderEventsApi.cs","09488B3C225D52CAC3D5A314C81E9CB02E7DFDBADDE1F9B07FB774058E2F940B"
"src/App/CanDoItAll.Web/Api/AgentRecruitingApi.cs","B1D9095F8D7C7E9575CB377BF819AB37D598DE0B5CA69DB552240373C28CF179"
"src/App/CanDoItAll.Web/Api/AgentsApi.cs","834743412DB8A9E39B4BFC37494D9984285297874E6FCD217E40C1C25BA178A2"
"src/App/CanDoItAll.Web/Api/ApiAuthorizationPolicies.cs","7227C44D60553C37E98537FA1F4E690D99C5984758FB7E7706E65A222C9CAC65"
"src/App/CanDoItAll.Web/Api/ApiAuthorizationSigningKeyFileConfiguration.cs","C3EF9230547D0009709FD35DE91896FC36B638B63B0920E78DDE1C3E915E9690"
"src/App/CanDoItAll.Web/Api/ApiEndpointResults.cs","14E5CBE2CC0D2B6AB6EE6E8A777F90E9CD7A4EC7041B1491E7C4D0AD663E7349"
"src/App/CanDoItAll.Web/Api/ApiEndpointRouteBuilderExtensions.cs","BC0E73C4A5BDE129AEDF898678BD136DA05AEE8511041A7AE8E5EA4C198EBE86"
"src/App/CanDoItAll.Web/Api/ApiManagedTokenValidation.cs","DB5971253D6BF7B397ADC90525AF6B1196E46745B70C825BECD287180659A997"
"src/App/CanDoItAll.Web/Api/ApiServiceCollectionExtensions.cs","7841917A623C440BA1A0B4D6F68B8DE8D78EA47F42F8A54B3D6828FE3A4882A7"
"src/App/CanDoItAll.Web/Api/CrmHrApi.cs","3FA2802EFEB2DA7DC15252615B2F710501AA028BD0EA923964A93E301A81DCBE"
"src/App/CanDoItAll.Web/Api/CrmHrApiContracts.cs","AE3A3EA6335CBB23B9BFDBA67250F4EF69E1C4CAFE11CB684D396F2CE528CB3B"
"src/App/CanDoItAll.Web/Api/LlmChatApiContracts.cs","F771B1F451BB97BCD8281942C3313FA629AF88DCC84ABA63E79CF92F6B2B93B8"
"src/App/CanDoItAll.Web/Api/LlmChatApiIds.cs","ED0E980ACFE775773E3CEFF010E556FED1FBEFF802C7394831C3EA21C5BCEEA7"
"src/App/CanDoItAll.Web/Api/LlmChatApiMapper.cs","B2CE01E180CF6D57939AC5F3A7C64BC44FEA280B82ECA05BF4E9D38B69911F1E"
"src/App/CanDoItAll.Web/Api/LlmChatApiRequestReader.cs","6C24E59CD1A0BEFADCECEDC1AC0397D2DAA11AA5ACC506788104F9EB855748E9"
"src/App/CanDoItAll.Web/Api/LlmChatApiResults.cs","8DA06EB1E31D32D849CAFE8BE6E40936ABFE33D92D670139315686A8F733174B"
"src/App/CanDoItAll.Web/Api/LlmChatConversationEndpoints.cs","188FC9B38AD707BDB3D25CF981F2E65F38969FDE6728935C248B11B8541C688E"
"src/App/CanDoItAll.Web/Api/LlmChatDefinitionEndpoints.cs","93D1B2B4AB2F003FAF84AE8BF16C416E3CE410A31DA35B4DA79DD7C38FB3CA9D"
"src/App/CanDoItAll.Web/Api/LlmChatOperationApiContracts.cs","B2F406C7437C3BCB59E71EA3D4C3AEE1E1D5C66606D1D5FB1108581C3DA75ACA"
"src/App/CanDoItAll.Web/Api/LlmChatOperationApiMapper.cs","986536A26019F714B70E47C608304CFA9B1C5E2BC623268FBDB50E30BC8E8818"
"src/App/CanDoItAll.Web/Api/LlmChatOperationEventApiContracts.cs","FC5A790605BB021CA6913EAF66FBE8186353DBCAF698DE5C5679DC8BA8D0B77E"
"src/App/CanDoItAll.Web/Api/LlmChatOperationEventApiMapper.cs","FE689A1E82B5F8C636C356E31F0F98B12983CBB8260AB14CB75D6ACDF453FF35"
"src/App/CanDoItAll.Web/Api/LlmChatOperationsApi.cs","3ECCAA2738408E807A528A4DE51F7E7432E20DECBBCBC5D79CC371308C73A1AF"
"src/App/CanDoItAll.Web/Api/LlmChatsApi.cs","61126315AA3456BF34CBC3083A742B82FF93F1E6B40165ED6699C77A921BED3F"
"src/App/CanDoItAll.Web/Api/MemoryProviderApiContracts.cs","AD8616506086810B7C51A75BC1D7115A3E33FF8B80B07E24368551DB0D8ABECC"
"src/App/CanDoItAll.Web/Api/MemoryProviderApiResponseMapper.cs","D2B3A552B361F79682BDE556ECF04418A80864A8CA0E36D806A686590E80E5C0"
"src/App/CanDoItAll.Web/Api/MemoryProviderApiService.cs","830E78BE7598CE1310B91FB7C4D2C4F54476AA3E16AD4B816267436007709858"
"src/App/CanDoItAll.Web/Api/MemoryProvidersApi.cs","3F72943F9F478DFB0C81EB2F9581B1D659952347D37534C332A0E325399DBEDB"
"src/App/CanDoItAll.Web/Api/PluginsApi.cs","080CD306200608EA1821D65E4621A331738D41574F4C863F210972FB193F1FE4"
"src/App/CanDoItAll.Web/Api/ProcessRunEventsApi.cs","5492C80803401360CE70A9B28E48C041B8D38E909579BC5F01679EAF566FE514"
"src/App/CanDoItAll.Web/Api/ProcessRunRecordsApi.cs","BE064243C6565BAD6A01D3ED5E4EF87CBF864AB3B8CB4E3583E8FE4EDBB1CB21"
"src/App/CanDoItAll.Web/Api/ProcessesApi.cs","D2AE23ED635733B2CC9172B9C1756A27F62553DA0EFB52E3AC5DB692F53E0ECF"
"src/App/CanDoItAll.Web/Api/ProjectsApi.cs","4469CF29439134BDC64F44FBA099ABAB9C7DF369BC1B08B24F1533A15C422477"
"src/App/CanDoItAll.Web/Api/PromptGalleryApi.cs","ED16071A92FB90B16F439ADFE97E5B9D92EF322C65C32E8A5376CD702FC3C9B8"
"src/App/CanDoItAll.Web/Api/SharedProviderApiResponseWriter.cs","C01D62FD7687B89EF9D9E2AE395918E038A6E68820A2E9E63C92AEB6E442913A"
"src/App/CanDoItAll.Web/Api/SharedProviderCatalogApi.cs","42294AC79EE1A8764C016338F2D3A2C62E99604C252D3DC356FAAF7A8BC911CD"
"src/App/CanDoItAll.Web/Api/SharedProviderCatalogOpenApiContract.cs","1E74C2C08918A06E9F78B8491D3516B1A44A41A8BCEB2A23A0ACEAA6CF0F4443"
"src/App/CanDoItAll.Web/Api/SharedProviderInferenceApi.cs","E7FDB30114FB5303403A382B4AA8E340FFE1AC5469B6B01666B0D0DB84533064"
"src/App/CanDoItAll.Web/Api/SharedProviderInferenceOpenApiContract.cs","1FF4FADC2941B977229BBD2742106E2E50A753960FB35F11379F11FDDF04FB45"
"src/App/CanDoItAll.Web/Api/SharedProviderOpenAiServerSentEventWriter.cs","527AA0D990A1145DE7E8541F2E7950076113FC0E8CC0BC3E1971828FF400103C"
"src/App/CanDoItAll.Web/Api/Streaming/AgentActivityServerSentEventWriter.cs","C6CC1DD2A1108945BC2CF21250CF50C28A9B283511BEDF160EDCFB97C5E3FB4B"
"src/App/CanDoItAll.Web/Api/Streaming/ApiCommandTaskLifetime.cs","080F185FD76E720B378D2AA2F7FE951FADCADDB7902FC73E8C040F92FE43B363"
"src/App/CanDoItAll.Web/Api/Streaming/BoundedReplayEventStream.cs","3397A79F3856B7309AA17D161F76785F7B3B2B109C46A7669FA9ED2868E6B50A"
"src/App/CanDoItAll.Web/Api/Streaming/LlmChatOperationEventReplayReader.cs","84241CC4ACF573346B84A4D82ADDC9BC17125CA0EAEA94C2E184366FE2170268"
"src/App/CanDoItAll.Web/Api/Streaming/ProfileBoundedReplayEventStream.cs","7D2F22D48C5287ADF8A2BDB6D1E83D917AA89A12668002C57641766789238FFA"
"src/App/CanDoItAll.Web/Api/Streaming/ServerSentEventCursor.cs","73E6150E7CD47E22F656305415CB35F4347F6009859FDE766400756FB67EA322"
"src/App/CanDoItAll.Web/Api/Streaming/ServerSentEventResponseWriter.cs","FEF6E03EE1285E9458CED0F4F00FED25864200B05B17FB087275F80A4ED95BD0"
"src/App/CanDoItAll.Web/Api/WebApiTokenAdministrationAccess.cs","E28E4FBDAF614C54FA6F293932638DE9311DC1A5B85C4BF7BAB635576917D186"
"src/App/CanDoItAll.Web/Api/WorkflowApiSafeProjection.cs","B03C5D3A15B533832B773230B88A8DFCE6A9011D9028CF3F992D28376B82B0E7"
"src/App/CanDoItAll.Web/Api/WorkflowExternalResponseApiActorResolver.cs","F7F5074004E88295E3090BB37E42ECB30525284108A17C3BF8779B7AA4F30E8A"
"src/App/CanDoItAll.Web/Api/WorkflowExternalResponseApiContracts.cs","9125398B141539DF6FF1FA18A2B05F6A6520EED92370DA52847987BC3B3C7900"
"src/App/CanDoItAll.Web/Api/WorkflowExternalResponseApiMapper.cs","F173C4776AF7857413E5726448C7BD945523035140E1E19D0A0781A2CC5C8467"
"src/App/CanDoItAll.Web/Api/WorkflowExternalResponseEndpoints.cs","0747A2B4E955F1BE0C55AF075F1C7AB8B29CA608AAD1FE69E6EFED0E17E21987"
"src/App/CanDoItAll.Web/Api/WorkflowExternalResponseIdempotencyKeyParser.cs","0F50BFBDDA408C8405B2D5DEF195172968D8F1C69D5452BF15A79B295ECA9207"
"src/App/CanDoItAll.Web/Api/WorkflowExternalResponseOpenApiContract.cs","37A7AD5DD110EC53E39E27FFC04E4C5100B98156E77AC6FEE43016A44EDD6A1B"
"src/App/CanDoItAll.Web/Api/WorkflowExternalResponseRequestReader.cs","9F9E2712EBAF167E34E25DD80E2CED203107AC0B3D74AE09AD4D9C21923CF0F1"
"src/App/CanDoItAll.Web/Api/WorkflowRunEventsApi.cs","9E4175BEEB4E073D94BD71D575185EF445F3BA99C6054814E4FFB2F553797C24"
"src/App/CanDoItAll.Web/Api/WorkflowRunIdempotencyApi.cs","A0BE9D4B47D12C09EE76AC4EF34C4901B038C7F7AC796DEA9BFC479E209B952B"
"src/App/CanDoItAll.Web/Api/WorkflowRunReadEndpoints.cs","1F293E1446B7F1FD55C9E04AF69D3CFC90010154F9123433A38B1B4C9D3EE2BA"
"src/App/CanDoItAll.Web/Api/WorkflowStableIdentityApi.cs","7DD7408F8D3C02165424ED42F106199D655F9099196543DA8B89FF1CFE0CEA79"
"src/App/CanDoItAll.Web/Api/WorkflowsApi.cs","EB9E55304A4C76445DE2B4CD9A29029E42E24C5DD4C0C5680F90F8A80EE1A7AB"
"src/App/CanDoItAll.Web/Api/WorkspaceAgentRecruitingTargetResolver.cs","4167638F78D3431D900E144D024AD242A8F05F935D3D1DF5EC35F851C770F509"
"src/App/CanDoItAll.Web/CanDoItAll.Web.csproj","666B9337D0FBCD182EB65D10BE7F99D75FEDBE15650323935529F46E319867F1"
"src/App/CanDoItAll.Web/Components/App.razor","6AD958085CCFDF5E17C66C4A836A01AB93B01B9084FF7F395320E2C6B0296984"
"src/App/CanDoItAll.Web/Components/Layout/MainLayout.DatabaseProfiles.cs","E871C13AADA3DFDBAF48B9003094E37BBB82CC32CC9BA135DC7DC5BCF8058252"
"src/App/CanDoItAll.Web/Components/Layout/MainLayout.State.cs","F2194A6364573D10AB3364E3551BF2C57ABC2DF18063C19DD44A55EBF114009B"
"src/App/CanDoItAll.Web/Components/Layout/MainLayout.Workbench.cs","03C4027657FE8576F59C1FAB81673F16AF9BA34D1681B084C66D274F61AD68ED"
"src/App/CanDoItAll.Web/Components/Layout/MainLayout.razor","379B4A4395E2B904C910E577C1F2DCE6028134B618A2AF3BD31AE2DD300E4AAE"
"src/App/CanDoItAll.Web/Components/Layout/MainLayoutDatabaseDialog.razor","74B15F015B6D140289DFA4599D59BC2685A82E26903AF1EE1CF1473588EA4AD6"
"src/App/CanDoItAll.Web/Components/Layout/MainLayoutTopBar.razor","AFEC8506A76FE69A99C6976CB6C2AA3453F679AC494FE5F4A0BB84BC021521DA"
"src/App/CanDoItAll.Web/Components/Layout/ReconnectModal.razor","58FA0475F2B80D9DA6E0789B5620DDF79A9665EA28813F9BC76126A31CA1EC96"
"src/App/CanDoItAll.Web/Components/Layout/ReconnectModal.razor.css","DC62C21D2A710DE41FF8AA62A3514F9509DCF091FACD2391B2C1006B720FC130"
"src/App/CanDoItAll.Web/Components/Layout/ReconnectModal.razor.js","BC924313ACAD6186B22E5331A52FE18A4E3186A5082185E40F2E89620932814E"
"src/App/CanDoItAll.Web/Components/Pages/CapabilityFact.razor","B81E18E5C3F5501236E73033ADF162F3FCEFCACFB2F82BA09B4A26734C23001F"
"src/App/CanDoItAll.Web/Components/Pages/Error.razor","36A7F20AB31DD373A883A648A3A8E1C9A2381F04702D086F50D0538C76753263"
"src/App/CanDoItAll.Web/Components/Pages/Home.razor","BE01E8663BC425F780F56D3CBACBD21E1C1EE753A406105447B4904EE7F67F57"
"src/App/CanDoItAll.Web/Components/Pages/NotFound.razor","7024BE82EEE9AA9B80C0BE47FFEDC2DCE8472EDB87626671E2DCDD2C2F6B97C2"
"src/App/CanDoItAll.Web/Components/Pages/RuntimeCapabilities.razor","99F54D9B9E7D83EA11D7FE3B13392B9F364C032482181BEA22260E40F155B142"
"src/App/CanDoItAll.Web/Components/Routes.razor","92973F1AA64F1C6630BD135F89131401C7B6DC12BF3C5A1E72DFA9DD3C3A8B05"
"src/App/CanDoItAll.Web/Components/_Imports.razor","1F64DB484CA113B41A022508B1DF05D9A656FA6E9897DBCF1045CDB63E79C154"
"src/App/CanDoItAll.Web/Composition/LlmChatsUiComposition.cs","32FBB857EBD26678AEDA2F62B22EF4C5083E45916F67EC435429BD9C744C6D12"
"src/App/CanDoItAll.Web/Composition/ModuleAssemblies.cs","A6DDEB10608A3E14B12CA1E517F9115DD0679185EBB4BE86CF83FAC609F5A29A"
"src/App/CanDoItAll.Web/Composition/ShellNavigation.cs","9AF67879481D956B446BE8950125ED3C0CBA2A6922254D41B1BE227159FFE98C"
"src/App/CanDoItAll.Web/Dashboard/DashboardModels.cs","3C2C1CF9A4652CFBE0784B6C3DFD7F11F02D12348B929841C535AA70BFF444F1"
"src/App/CanDoItAll.Web/Dashboard/DashboardServiceCollectionExtensions.cs","E501BEF372EDB5BFBD19ABF8BDD60C3D1844E47D52E620FDC22002057278D1D9"
"src/App/CanDoItAll.Web/Dashboard/DashboardSnapshotCache.cs","0EFF4E11DD6316A7D65FFE17145069F65AEA2022AE09A97F7340B1EDC0021C6D"
"src/App/CanDoItAll.Web/Dashboard/DashboardSnapshotFailure.cs","F6DC25A4E6A6BC4F08B3DFD2185A5E5CDE5AA7F5E4B2C7B39610BEF48435612D"
"src/App/CanDoItAll.Web/Dashboard/DashboardSnapshotLoadRunner.cs","E3D0951E5F4C17DEDAE1B6B68709B0D192E1C8A26CF095201908259E4671BC8C"
"src/App/CanDoItAll.Web/Dashboard/DashboardSnapshotLoader.cs","C26025B208CD05758E7C86F20D4497D67BBEF81AD3D1B5D146FA207EA39CAAE1"
"src/App/CanDoItAll.Web/Dashboard/DashboardSnapshotOptions.cs","4CE56CACE5E8F50EFE8B2BE81D65B1DD818ECB31684FC01ACB2AB8EAC40619B2"
